id,partner_link,skin,name,lv,grade,hp,atk,hpP,atkP,armP,spdP,energy_ex,hit,miss,crit,unCrit,critTime,unfree,free,allDmgRate,allHarmDec,sklP,decDmg,brk,trueAtk,is_boss,lv_show,scale,is_player_use,skill,equip_6,exskill,is_real_boss
1317702,33002,,-1,390,10,,,294.501913954,437.809632372,1,1,0,1600,700,0,0,0,0,1050,0,0,0,0,0,0,0,390,,,,,,
1317802,33003,,-1,390,10,,,296.58581997,441.002205393,1,1,0,1600,700,0,0,0,0,1050,0,0,0,0,0,0,0,390,,,,,,
1317902,33004,,-1,400,10,,,298.635754638,444.14563811,1,1,0,1600,700,0,0,0,0,1050,0,0,0,0,0,0,0,400,,,,,,
1318002,33005,,-1,400,10,,,300.651717957,447.239930524,1,1,0,1600,700,0,0,0,0,1050,0,0,0,0,0,0,0,400,,,,,,
1318102,33001,,-1,400,10,,,310,460,1,1,0,1700,800,0,0,0,0,1100,0,0,0,100,0,0,0,400,,,,,,
1318202,33002,,-1,410,10,,,315,465,1,1,0,1700,800,0,0,0,0,1100,0,0,0,100,0,0,0,410,,,,,,
1318302,33003,,-1,410,10,,,320,470,1,1,0,1700,800,0,0,0,0,1100,0,0,0,100,0,0,0,410,,,,,,
1318402,33004,,-1,410,10,,,325,475,1,1,0,1700,800,0,0,0,0,1100,0,0,0,100,0,0,0,410,,,,,,
1318502,33005,,-1,420,10,,,330,480,1,1,0,1700,800,0,0,0,0,1100,0,0,0,100,0,0,0,420,,,,,,
1318602,33001,,-1,420,10,,,340,490,1,1,0,1700,800,0,0,0,0,1100,0,0,0,100,0,0,0,420,,,,,,
1318702,33002,,-1,420,10,,,350,500,1,1,0,1700,800,0,0,0,0,1100,0,0,0,100,0,0,0,420,,,,,,
1318802,33003,,-1,430,10,,,360,510,1,1,0,1700,800,0,0,0,0,1100,0,0,0,100,0,0,0,430,,,,,,
1318902,33004,,-1,430,10,,,370,520,1,1,0,1700,800,0,0,0,0,1100,0,0,0,100,0,0,0,430,,,,,,
1319002,33005,,-1,430,10,,,380,530,1,1,50,1900,850,0,0,0,0,1150,0,0,0,200,0,0,0,430,,,,,,
1319102,33001,,-1,440,10,,,395,545,1,1,50,1900,850,0,0,0,0,1150,0,0,0,200,0,0,0,440,,,,,,
1319202,33002,,-1,440,10,,,410,560,1,1,50,1900,850,0,0,0,0,1150,0,0,0,200,0,0,0,440,,,,,,
1319302,33003,,-1,440,10,,,425,575,1,1,50,1900,850,0,0,0,0,1150,0,0,0,200,0,0,0,440,,,,,,
1319402,33004,,-1,450,10,,,440,590,1,1,50,1900,850,0,0,0,0,1150,0,0,0,200,0,0,0,450,,,,,,
1319502,33005,,-1,450,10,,,455,605,1,1,50,1900,850,0,0,0,0,1150,0,0,0,200,0,0,0,450,,,,,,
1319602,33001,,-1,450,10,,,470,630,1,1,50,1900,850,0,0,0,0,1150,0,0,0,200,0,0,0,450,,,,,,
1319702,33002,,-1,460,10,,,485,655,1,1,50,1900,850,0,0,0,0,1150,0,0,0,200,0,0,0,460,,,,,,
1319802,33003,,-1,460,10,,,500,680,1,1,50,1900,850,0,0,0,0,1150,0,0,0,200,0,0,0,460,,,,,,
1319902,33004,,-1,460,10,,,515,705,1,1,50,1900,850,0,0,0,0,1150,0,0,0,200,0,0,0,460,,,,,,
13110002,33005,,-1,470,10,,,530,730,1,1,100,2100,900,0,0,0,0,1200,0,0,0,500,0,0,0,470,,,,,,
1320102,33001,,-1,140,10,,,45.3333333333,60,1,1,,100,400,0,0,0,0,750,0,0,0,0,0,0,0,140,,,,,,
1320202,33002,,-1,140,10,,,42.6666666667,62.6666666667,1,1,,100,400,0,0,0,0,750,0,0,0,0,0,0,0,140,,,,,,
1320302,33003,,-1,140,10,,,45.3333333333,64.6666666667,1,1,,100,400,0,0,0,0,750,0,0,0,0,0,0,0,140,,,,,,
1320402,33004,,-1,150,10,,,46.6666666667,66.6666666667,1,1,,100,400,0,0,0,0,750,0,0,0,0,0,0,0,150,,,,,,
1320502,33005,,-1,150,10,,,49.3333333333,70.6666666667,1,1,,100,400,0,0,0,0,750,0,0,0,0,0,0,0,150,,,,,,
1320602,33001,,-1,150,10,,,52,74.6666666667,1,1,,200,400,0,0,0,0,750,0,0,0,0,0,0,0,150,,,,,,
1320702,33002,,-1,160,10,,,53.3333333333,76.6666666667,1,1,,200,400,0,0,0,0,750,0,0,0,0,0,0,0,160,,,,,,
1320802,33003,,-1,160,10,,,56,80.6666666667,1,1,,200,400,0,0,0,0,750,0,0,0,0,0,0,0,160,,,,,,
1320902,33004,,-1,160,10,,,58.6666666667,84.6666666667,1,1,,200,400,0,0,0,0,750,0,0,0,0,0,0,0,160,,,,,,
1321002,33005,,-1,170,10,,,60,86.6666666667,1,1,,200,400,0,0,0,0,750,0,0,0,0,0,0,0,170,,,,,,
1321102,33001,,-1,170,10,,,94,136,1,1,,300,400,0,0,0,0,750,0,0,0,0,0,0,0,170,,,,,,
1321202,33002,,-1,170,10,,,98,142,1,1,,300,400,0,0,0,0,750,0,0,0,0,0,0,0,170,,,,,,
1321302,33003,,-1,180,10,,,100,145,1,1,,300,400,0,0,0,0,750,0,0,0,0,0,0,0,180,,,,,,
1321402,33004,,-1,180,10,,,104,151,1,1,,300,400,0,0,0,0,750,0,0,0,0,0,0,0,180,,,,,,
1321502,33005,,-1,180,10,,,108,157,1,1,,300,400,0,0,0,0,750,0,0,0,0,0,0,0,180,,,,,,
1321602,33001,,-1,190,10,,,110,160,1,1,,400,400,0,0,0,0,750,0,0,0,0,0,0,0,190,,,,,,
1321702,33002,,-1,190,10,,,114,166,1,1,,400,400,0,0,0,0,750,0,0,0,0,0,0,0,190,,,,,,
1321802,33003,,-1,190,10,,,118,172,1,1,,400,400,0,0,0,0,750,0,0,0,0,0,0,0,190,,,,,,
1321902,33004,,-1,200,10,,,120,175,1,1,,400,400,0,0,0,0,750,0,0,0,0,0,0,0,200,,,,,,
1322002,33005,,-1,200,10,,,124,181,1,1,,400,400,0,0,0,0,750,0,0,0,0,0,0,0,200,,,,,,
1322102,33001,,-1,200,10,,,128,187,1,1,,500,500,0,0,0,0,850,0,0,0,0,0,0,0,200,,,,,,
1322202,33002,,-1,210,10,,,130,190,1,1,,500,500,0,0,0,0,850,0,0,0,0,0,0,0,210,,,,,,
1322302,33003,,-1,210,10,,,134,196,1,1,,500,500,0,0,0,0,850,0,0,0,0,0,0,0,210,,,,,,
1322402,33004,,-1,210,10,,,138,202,1,1,,500,500,0,0,0,0,850,0,0,0,0,0,0,0,210,,,,,,
1322502,33005,,-1,220,10,,,140,205,1,1,,500,500,0,0,0,0,850,0,0,0,0,0,0,0,220,,,,,,
1322602,33001,,-1,220,10,,,144,211,1,1,,600,500,0,0,0,0,850,0,0,0,0,0,0,0,220,,,,,,
1322702,33002,,-1,220,10,,,148,217,1,1,,600,500,0,0,0,0,850,0,0,0,0,0,0,0,220,,,,,,
1322802,33003,,-1,230,10,,,150,220,1,1,,600,500,0,0,0,0,850,0,0,0,0,0,0,0,230,,,,,,
1322902,33004,,-1,230,10,,,154,226,1,1,,600,500,0,0,0,0,850,0,0,0,0,0,0,0,230,,,,,,
1323002,33005,,-1,230,10,,,158,232,1,1,,600,500,0,0,0,0,850,0,0,0,0,0,0,0,230,,,,,,
1323102,43001,,-1,240,10,,,160,235,1,1,,700,500,0,0,0,0,850,0,0,0,0,0,0,0,240,,,,,,
1323202,43002,,-1,240,10,,,164,241,1,1,,700,500,0,0,0,0,850,0,0,0,0,0,0,0,240,,,,,,
1323302,43003,,-1,240,10,,,168,247,1,1,,700,500,0,0,0,0,850,0,0,0,0,0,0,0,240,,,,,,
1323402,43004,,-1,250,10,,,170,250,1,1,,700,500,0,0,0,0,850,0,0,0,0,0,0,0,250,,,,,,
1323502,43005,,-1,250,10,,,174,256,1,1,,700,500,0,0,0,0,850,0,0,0,0,0,0,0,250,,,,,,
1323602,43006,,-1,250,10,,,178,262,1,1,,800,500,0,0,0,0,850,0,0,0,0,0,0,0,250,,,,,,
1323702,43007,,-1,260,10,,,180,265,1,1,,800,500,0,0,0,0,850,0,0,0,0,0,0,0,260,,,,,,
1323802,43008,,-1,260,10,,,184,271,1,1,,800,500,0,0,0,0,850,0,0,0,0,0,0,0,260,,,,,,
1323902,43001,,-1,260,10,,,188,277,1,1,,800,500,0,0,0,0,850,0,0,0,0,0,0,0,260,,,,,,
1324002,43002,,-1,270,10,,,190,280,1,1,,800,500,0,0,0,0,850,0,0,0,0,0,0,0,270,,,,,,
1324102,43003,,-1,270,10,,,194,286,1,1,,900,600,0,0,0,0,900,0,0,0,0,0,0,0,270,,,,,,
1324202,43004,,-1,270,10,,,198,292,1,1,,900,600,0,0,0,0,900,0,0,0,0,0,0,0,270,,,,,,
1324302,43005,,-1,280,10,,,200,295,1,1,,900,600,0,0,0,0,900,0,0,0,0,0,0,0,280,,,,,,
1324402,43006,,-1,280,10,,,204,301,1,1,,900,600,0,0,0,0,900,0,0,0,0,0,0,0,280,,,,,,
1324502,43007,,-1,280,10,,,208,307,1,1,,900,600,0,0,0,0,900,0,0,0,0,0,0,0,280,,,,,,
1324602,43008,,-1,290,10,,,210,310,1,1,,1000,600,0,0,0,0,900,0,0,0,0,0,0,0,290,,,,,,
1324702,43001,,-1,290,10,,,214,316,1,1,,1000,600,0,0,0,0,900,0,0,0,0,0,0,0,290,,,,,,
1324802,43002,,-1,290,10,,,218,322,1,1,,1000,600,0,0,0,0,900,0,0,0,0,0,0,0,290,,,,,,
1324902,43003,,-1,300,10,,,220,325,1,1,,1000,600,0,0,0,0,900,0,0,0,0,0,0,0,300,,,,,,
1325002,43004,,-1,300,10,,,224,331,1,1,,1000,600,0,0,0,0,900,0,0,0,0,0,0,0,300,,,,,,
1325102,43005,,-1,300,10,,,228,337,1,1,,1100,600,0,0,0,0,900,0,0,0,0,0,0,0,300,,,,,,
1325202,43006,,-1,310,10,,,230,340,1,1,,1100,600,0,0,0,0,900,0,0,0,0,0,0,0,310,,,,,,
1325302,43001,,-1,310,10,,,234,346,1,1,,1100,600,0,0,0,0,900,0,0,0,0,0,0,0,310,,,,,,
1325402,43002,,-1,310,10,,,238,352,1,1,,1100,600,0,0,0,0,900,0,0,0,0,0,0,0,310,,,,,,
1325502,43003,,-1,320,10,,,240,355,1,1,,1100,600,0,0,0,0,900,0,0,0,0,0,0,0,320,,,,,,
1325602,43004,,-1,320,10,,,244,361,1,1,,1200,600,0,0,0,0,900,0,0,0,0,0,0,0,320,,,,,,
1325702,43005,,-1,320,10,,,248,367,1,1,,1200,600,0,0,0,0,900,0,0,0,0,0,0,0,320,,,,,,
1325802,43006,,-1,330,10,,,252,373,1,1,,1200,600,0,0,0,0,900,0,0,0,0,0,0,0,330,,,,,,
1325902,43007,,-1,330,10,,,256,379,1,1,,1200,600,0,0,0,0,900,0,0,0,0,0,0,0,330,,,,,,
1326002,43008,,-1,330,10,,,260,385,1,1,,1200,600,0,0,0,0,900,0,0,0,0,0,0,0,330,,,,,,
1326102,33001,,-1,340,10,,,256.539314241,380.045382817,1,1,0,1300,700,0,0,0,0,1050,0,0,0,0,0,0,0,340,,,,,,
1326202,33002,,-1,340,10,,,259.16676184,384.024200688,1,1,0,1300,700,0,0,0,0,1050,0,0,0,0,0,0,0,340,,,,,,
1326302,33003,,-1,340,10,,,261.76023809,387.953878256,1,1,0,1300,700,0,0,0,0,1050,0,0,0,0,0,0,0,340,,,,,,
1326402,33004,,-1,350,10,,,264.319742991,391.83441552,1,1,0,1300,700,0,0,0,0,1050,0,0,0,0,0,0,0,350,,,,,,
1326502,33005,,-1,350,10,,,266.845276543,395.665812482,1,1,0,1300,700,0,0,0,0,1050,0,0,0,0,0,0,0,350,,,,,,
1326602,33001,,-1,350,10,,,269.336838746,399.44806914,1,1,0,1400,700,0,0,0,0,1050,0,0,0,0,0,0,0,350,,,,,,
1326702,33002,,-1,360,10,,,271.7944296,403.181185495,1,1,0,1400,700,0,0,0,0,1050,0,0,0,0,0,0,0,360,,,,,,
1326802,33003,,-1,360,10,,,274.218049106,406.865161547,1,1,0,1400,700,0,0,0,0,1050,0,0,0,0,0,0,0,360,,,,,,
1326902,33004,,-1,360,10,,,276.607697262,410.499997296,1,1,0,1400,700,0,0,0,0,1050,0,0,0,0,0,0,0,360,,,,,,
1327002,33005,,-1,370,10,,,278.96337407,414.085692741,1,1,0,1400,700,0,0,0,0,1050,0,0,0,0,0,0,0,370,,,,,,
1327102,33001,,-1,370,10,,,281.285079529,417.622247884,1,1,0,1500,700,0,0,0,0,1050,0,0,0,0,0,0,0,370,,,,,,
1327202,33002,,-1,370,10,,,283.572813638,421.109662723,1,1,0,1500,700,0,0,0,0,1050,0,0,0,0,0,0,0,370,,,,,,
1327302,33003,,-1,380,10,,,285.826576399,424.547937259,1,1,0,1500,700,0,0,0,0,1050,0,0,0,0,0,0,0,380,,,,,,
1327402,33004,,-1,380,10,,,288.046367811,427.937071492,1,1,0,1500,700,0,0,0,0,1050,0,0,0,0,0,0,0,380,,,,,,
1327502,33005,,-1,380,10,,,290.232187874,431.277065422,1,1,0,1500,700,0,0,0,0,1050,0,0,0,0,0,0,0,380,,,,,,
1327602,33001,,-1,390,10,,,292.384036589,434.567919049,1,1,0,1600,700,0,0,0,0,1050,0,0,0,0,0,0,0,390,,,,,,
1327702,33002,,-1,390,10,,,294.501913954,437.809632372,1,1,0,1600,700,0,0,0,0,1050,0,0,0,0,0,0,0,390,,,,,,
1327802,33003,,-1,390,10,,,296.58581997,441.002205393,1,1,0,1600,700,0,0,0,0,1050,0,0,0,0,0,0,0,390,,,,,,
1327902,33004,,-1,400,10,,,298.635754638,444.14563811,1,1,0,1600,700,0,0,0,0,1050,0,0,0,0,0,0,0,400,,,,,,
1328002,33005,,-1,400,10,,,300.651717957,447.239930524,1,1,0,1600,700,0,0,0,0,1050,0,0,0,0,0,0,0,400,,,,,,
1328102,33001,,-1,400,10,,,310,460,1,1,0,1700,800,0,0,0,0,1100,0,0,0,100,0,0,0,400,,,,,,
1328202,33002,,-1,410,10,,,315,465,1,1,0,1700,800,0,0,0,0,1100,0,0,0,100,0,0,0,410,,,,,,
1328302,33003,,-1,410,10,,,320,470,1,1,0,1700,800,0,0,0,0,1100,0,0,0,100,0,0,0,410,,,,,,
1328402,33004,,-1,410,10,,,325,475,1,1,0,1700,800,0,0,0,0,1100,0,0,0,100,0,0,0,410,,,,,,
1328502,33005,,-1,420,10,,,330,480,1,1,0,1700,800,0,0,0,0,1100,0,0,0,100,0,0,0,420,,,,,,
1328602,33001,,-1,420,10,,,340,490,1,1,0,1700,800,0,0,0,0,1100,0,0,0,100,0,0,0,420,,,,,,
1328702,33002,,-1,420,10,,,350,500,1,1,0,1700,800,0,0,0,0,1100,0,0,0,100,0,0,0,420,,,,,,
1328802,33003,,-1,430,10,,,360,510,1,1,0,1700,800,0,0,0,0,1100,0,0,0,100,0,0,0,430,,,,,,
1328902,33004,,-1,430,10,,,370,520,1,1,0,1700,800,0,0,0,0,1100,0,0,0,100,0,0,0,430,,,,,,
1329002,33005,,-1,430,10,,,380,530,1,1,50,1900,850,0,0,0,0,1150,0,0,0,200,0,0,0,430,,,,,,
1329102,33001,,-1,440,10,,,395,545,1,1,50,1900,850,0,0,0,0,1150,0,0,0,200,0,0,0,440,,,,,,
1329202,33002,,-1,440,10,,,410,560,1,1,50,1900,850,0,0,0,0,1150,0,0,0,200,0,0,0,440,,,,,,
1329302,33003,,-1,440,10,,,425,575,1,1,50,1900,850,0,0,0,0,1150,0,0,0,200,0,0,0,440,,,,,,
1329402,33004,,-1,450,10,,,440,590,1,1,50,1900,850,0,0,0,0,1150,0,0,0,200,0,0,0,450,,,,,,
1329502,33005,,-1,450,10,,,455,605,1,1,50,1900,850,0,0,0,0,1150,0,0,0,200,0,0,0,450,,,,,,
1329602,33001,,-1,450,10,,,470,630,1,1,50,1900,850,0,0,0,0,1150,0,0,0,200,0,0,0,450,,,,,,
1329702,33002,,-1,460,10,,,485,655,1,1,50,1900,850,0,0,0,0,1150,0,0,0,200,0,0,0,460,,,,,,
1329802,33003,,-1,460,10,,,500,680,1,1,50,1900,850,0,0,0,0,1150,0,0,0,200,0,0,0,460,,,,,,
1329902,33004,,-1,460,10,,,515,705,1,1,50,1900,850,0,0,0,0,1150,0,0,0,200,0,0,0,460,,,,,,
13210002,33005,,-1,470,10,,,530,730,1,1,100,2100,900,0,0,0,0,1200,0,0,0,500,0,0,0,470,,,,,,
1330102,33001,,-1,140,10,,,45.3333333333,60,1,1,,100,400,0,0,0,0,750,0,0,0,0,0,0,0,140,,,,,,
1330202,33002,,-1,140,10,,,42.6666666667,62.6666666667,1,1,,100,400,0,0,0,0,750,0,0,0,0,0,0,0,140,,,,,,
1330302,33003,,-1,140,10,,,45.3333333333,64.6666666667,1,1,,100,400,0,0,0,0,750,0,0,0,0,0,0,0,140,,,,,,
1330402,33004,,-1,150,10,,,46.6666666667,66.6666666667,1,1,,100,400,0,0,0,0,750,0,0,0,0,0,0,0,150,,,,,,
1330502,33005,,-1,150,10,,,49.3333333333,70.6666666667,1,1,,100,400,0,0,0,0,750,0,0,0,0,0,0,0,150,,,,,,
1330602,33001,,-1,150,10,,,52,74.6666666667,1,1,,200,400,0,0,0,0,750,0,0,0,0,0,0,0,150,,,,,,
1330702,33002,,-1,160,10,,,53.3333333333,76.6666666667,1,1,,200,400,0,0,0,0,750,0,0,0,0,0,0,0,160,,,,,,
1330802,33003,,-1,160,10,,,56,80.6666666667,1,1,,200,400,0,0,0,0,750,0,0,0,0,0,0,0,160,,,,,,
1330902,33004,,-1,160,10,,,58.6666666667,84.6666666667,1,1,,200,400,0,0,0,0,750,0,0,0,0,0,0,0,160,,,,,,
1331002,33005,,-1,170,10,,,60,86.6666666667,1,1,,200,400,0,0,0,0,750,0,0,0,0,0,0,0,170,,,,,,
1331102,33001,,-1,170,10,,,94,136,1,1,,300,400,0,0,0,0,750,0,0,0,0,0,0,0,170,,,,,,
1331202,33002,,-1,170,10,,,98,142,1,1,,300,400,0,0,0,0,750,0,0,0,0,0,0,0,170,,,,,,
1331302,33003,,-1,180,10,,,100,145,1,1,,300,400,0,0,0,0,750,0,0,0,0,0,0,0,180,,,,,,
1331402,33004,,-1,180,10,,,104,151,1,1,,300,400,0,0,0,0,750,0,0,0,0,0,0,0,180,,,,,,
1331502,33005,,-1,180,10,,,108,157,1,1,,300,400,0,0,0,0,750,0,0,0,0,0,0,0,180,,,,,,
1331602,33001,,-1,190,10,,,110,160,1,1,,400,400,0,0,0,0,750,0,0,0,0,0,0,0,190,,,,,,
1331702,33002,,-1,190,10,,,114,166,1,1,,400,400,0,0,0,0,750,0,0,0,0,0,0,0,190,,,,,,
1331802,33003,,-1,190,10,,,118,172,1,1,,400,400,0,0,0,0,750,0,0,0,0,0,0,0,190,,,,,,
1331902,33004,,-1,200,10,,,120,175,1,1,,400,400,0,0,0,0,750,0,0,0,0,0,0,0,200,,,,,,
1332002,33005,,-1,200,10,,,124,181,1,1,,400,400,0,0,0,0,750,0,0,0,0,0,0,0,200,,,,,,
1332102,33001,,-1,200,10,,,128,187,1,1,,500,500,0,0,0,0,850,0,0,0,0,0,0,0,200,,,,,,
1332202,33002,,-1,210,10,,,130,190,1,1,,500,500,0,0,0,0,850,0,0,0,0,0,0,0,210,,,,,,
1332302,33003,,-1,210,10,,,134,196,1,1,,500,500,0,0,0,0,850,0,0,0,0,0,0,0,210,,,,,,
1332402,33004,,-1,210,10,,,138,202,1,1,,500,500,0,0,0,0,850,0,0,0,0,0,0,0,210,,,,,,
1332502,33005,,-1,220,10,,,140,205,1,1,,500,500,0,0,0,0,850,0,0,0,0,0,0,0,220,,,,,,
1332602,33001,,-1,220,10,,,144,211,1,1,,600,500,0,0,0,0,850,0,0,0,0,0,0,0,220,,,,,,
1332702,33002,,-1,220,10,,,148,217,1,1,,600,500,0,0,0,0,850,0,0,0,0,0,0,0,220,,,,,,
1332802,33003,,-1,230,10,,,150,220,1,1,,600,500,0,0,0,0,850,0,0,0,0,0,0,0,230,,,,,,
1332902,33004,,-1,230,10,,,154,226,1,1,,600,500,0,0,0,0,850,0,0,0,0,0,0,0,230,,,,,,
1333002,33005,,-1,230,10,,,158,232,1,1,,600,500,0,0,0,0,850,0,0,0,0,0,0,0,230,,,,,,
1333102,43001,,-1,240,10,,,160,235,1,1,,700,500,0,0,0,0,850,0,0,0,0,0,0,0,240,,,,,,
1333202,43002,,-1,240,10,,,164,241,1,1,,700,500,0,0,0,0,850,0,0,0,0,0,0,0,240,,,,,,
1333302,43003,,-1,240,10,,,168,247,1,1,,700,500,0,0,0,0,850,0,0,0,0,0,0,0,240,,,,,,
1333402,43004,,-1,250,10,,,170,250,1,1,,700,500,0,0,0,0,850,0,0,0,0,0,0,0,250,,,,,,
1333502,43005,,-1,250,10,,,174,256,1,1,,700,500,0,0,0,0,850,0,0,0,0,0,0,0,250,,,,,,
1333602,43006,,-1,250,10,,,178,262,1,1,,800,500,0,0,0,0,850,0,0,0,0,0,0,0,250,,,,,,
1333702,43007,,-1,260,10,,,180,265,1,1,,800,500,0,0,0,0,850,0,0,0,0,0,0,0,260,,,,,,
1333802,43008,,-1,260,10,,,184,271,1,1,,800,500,0,0,0,0,850,0,0,0,0,0,0,0,260,,,,,,
1333902,43001,,-1,260,10,,,188,277,1,1,,800,500,0,0,0,0,850,0,0,0,0,0,0,0,260,,,,,,
1334002,43002,,-1,270,10,,,190,280,1,1,,800,500,0,0,0,0,850,0,0,0,0,0,0,0,270,,,,,,
1334102,43003,,-1,270,10,,,194,286,1,1,,900,600,0,0,0,0,900,0,0,0,0,0,0,0,270,,,,,,
1334202,43004,,-1,270,10,,,198,292,1,1,,900,600,0,0,0,0,900,0,0,0,0,0,0,0,270,,,,,,
1334302,43005,,-1,280,10,,,200,295,1,1,,900,600,0,0,0,0,900,0,0,0,0,0,0,0,280,,,,,,
1334402,43006,,-1,280,10,,,204,301,1,1,,900,600,0,0,0,0,900,0,0,0,0,0,0,0,280,,,,,,
1334502,43007,,-1,280,10,,,208,307,1,1,,900,600,0,0,0,0,900,0,0,0,0,0,0,0,280,,,,,,
1334602,43008,,-1,290,10,,,210,310,1,1,,1000,600,0,0,0,0,900,0,0,0,0,0,0,0,290,,,,,,
1334702,43001,,-1,290,10,,,214,316,1,1,,1000,600,0,0,0,0,900,0,0,0,0,0,0,0,290,,,,,,
1334802,43002,,-1,290,10,,,218,322,1,1,,1000,600,0,0,0,0,900,0,0,0,0,0,0,0,290,,,,,,
1334902,43003,,-1,300,10,,,220,325,1,1,,1000,600,0,0,0,0,900,0,0,0,0,0,0,0,300,,,,,,
1335002,43004,,-1,300,10,,,224,331,1,1,,1000,600,0,0,0,0,900,0,0,0,0,0,0,0,300,,,,,,
1335102,43005,,-1,300,10,,,228,337,1,1,,1100,600,0,0,0,0,900,0,0,0,0,0,0,0,300,,,,,,
1335202,43006,,-1,310,10,,,230,340,1,1,,1100,600,0,0,0,0,900,0,0,0,0,0,0,0,310,,,,,,
1335302,43001,,-1,310,10,,,234,346,1,1,,1100,600,0,0,0,0,900,0,0,0,0,0,0,0,310,,,,,,
1335402,43002,,-1,310,10,,,238,352,1,1,,1100,600,0,0,0,0,900,0,0,0,0,0,0,0,310,,,,,,
1335502,43003,,-1,320,10,,,240,355,1,1,,1100,600,0,0,0,0,900,0,0,0,0,0,0,0,320,,,,,,
1335602,43004,,-1,320,10,,,244,361,1,1,,1200,600,0,0,0,0,900,0,0,0,0,0,0,0,320,,,,,,
1335702,43005,,-1,320,10,,,248,367,1,1,,1200,600,0,0,0,0,900,0,0,0,0,0,0,0,320,,,,,,
1335802,43006,,-1,330,10,,,252,373,1,1,,1200,600,0,0,0,0,900,0,0,0,0,0,0,0,330,,,,,,
1335902,43007,,-1,330,10,,,256,379,1,1,,1200,600,0,0,0,0,900,0,0,0,0,0,0,0,330,,,,,,
1336002,43008,,-1,330,10,,,260,385,1,1,,1200,600,0,0,0,0,900,0,0,0,0,0,0,0,330,,,,,,
1336102,33001,,-1,340,10,,,256.539314241,380.045382817,1,1,0,1300,700,0,0,0,0,1050,0,0,0,0,0,0,0,340,,,,,,
1336202,33002,,-1,340,10,,,259.16676184,384.024200688,1,1,0,1300,700,0,0,0,0,1050,0,0,0,0,0,0,0,340,,,,,,
1336302,33003,,-1,340,10,,,261.76023809,387.953878256,1,1,0,1300,700,0,0,0,0,1050,0,0,0,0,0,0,0,340,,,,,,
1336402,33004,,-1,350,10,,,264.319742991,391.83441552,1,1,0,1300,700,0,0,0,0,1050,0,0,0,0,0,0,0,350,,,,,,
1336502,33005,,-1,350,10,,,266.845276543,395.665812482,1,1,0,1300,700,0,0,0,0,1050,0,0,0,0,0,0,0,350,,,,,,
1336602,33001,,-1,350,10,,,269.336838746,399.44806914,1,1,0,1400,700,0,0,0,0,1050,0,0,0,0,0,0,0,350,,,,,,
1336702,33002,,-1,360,10,,,271.7944296,403.181185495,1,1,0,1400,700,0,0,0,0,1050,0,0,0,0,0,0,0,360,,,,,,
1336802,33003,,-1,360,10,,,274.218049106,406.865161547,1,1,0,1400,700,0,0,0,0,1050,0,0,0,0,0,0,0,360,,,,,,
1336902,33004,,-1,360,10,,,276.607697262,410.499997296,1,1,0,1400,700,0,0,0,0,1050,0,0,0,0,0,0,0,360,,,,,,
1337002,33005,,-1,370,10,,,278.96337407,414.085692741,1,1,0,1400,700,0,0,0,0,1050,0,0,0,0,0,0,0,370,,,,,,
1337102,33001,,-1,370,10,,,281.285079529,417.622247884,1,1,0,1500,700,0,0,0,0,1050,0,0,0,0,0,0,0,370,,,,,,
1337202,33002,,-1,370,10,,,283.572813638,421.109662723,1,1,0,1500,700,0,0,0,0,1050,0,0,0,0,0,0,0,370,,,,,,
1337302,33003,,-1,380,10,,,285.826576399,424.547937259,1,1,0,1500,700,0,0,0,0,1050,0,0,0,0,0,0,0,380,,,,,,
1337402,33004,,-1,380,10,,,288.046367811,427.937071492,1,1,0,1500,700,0,0,0,0,1050,0,0,0,0,0,0,0,380,,,,,,
1337502,33005,,-1,380,10,,,290.232187874,431.277065422,1,1,0,1500,700,0,0,0,0,1050,0,0,0,0,0,0,0,380,,,,,,
1337602,33001,,-1,390,10,,,292.384036589,434.567919049,1,1,0,1600,700,0,0,0,0,1050,0,0,0,0,0,0,0,390,,,,,,
1337702,33002,,-1,390,10,,,294.501913954,437.809632372,1,1,0,1600,700,0,0,0,0,1050,0,0,0,0,0,0,0,390,,,,,,
1337802,33003,,-1,390,10,,,296.58581997,441.002205393,1,1,0,1600,700,0,0,0,0,1050,0,0,0,0,0,0,0,390,,,,,,
1337902,33004,,-1,400,10,,,298.635754638,444.14563811,1,1,0,1600,700,0,0,0,0,1050,0,0,0,0,0,0,0,400,,,,,,
1338002,33005,,-1,400,10,,,300.651717957,447.239930524,1,1,0,1600,700,0,0,0,0,1050,0,0,0,0,0,0,0,400,,,,,,
1338102,33001,,-1,400,10,,,310,460,1,1,0,1700,800,0,0,0,0,1100,0,0,0,100,0,0,0,400,,,,,,
1338202,33002,,-1,410,10,,,315,465,1,1,0,1700,800,0,0,0,0,1100,0,0,0,100,0,0,0,410,,,,,,
1338302,33003,,-1,410,10,,,320,470,1,1,0,1700,800,0,0,0,0,1100,0,0,0,100,0,0,0,410,,,,,,
1338402,33004,,-1,410,10,,,325,475,1,1,0,1700,800,0,0,0,0,1100,0,0,0,100,0,0,0,410,,,,,,
1338502,33005,,-1,420,10,,,330,480,1,1,0,1700,800,0,0,0,0,1100,0,0,0,100,0,0,0,420,,,,,,
1338602,33001,,-1,420,10,,,340,490,1,1,0,1700,800,0,0,0,0,1100,0,0,0,100,0,0,0,420,,,,,,
