id,partner_link,skin,name,lv,grade,hp,atk,hpP,atkP,armP,spdP,energy_ex,hit,miss,crit,unCrit,critTime,unfree,free,allDmgRate,allHarmDec,sklP,decDmg,brk,trueAtk,is_boss,lv_show,scale,is_player_use,skill,equip_6,exskill,is_real_boss
23020814,752007,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23020815,752007,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23020816,752007,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23020821,752012,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23020822,752012,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23020823,752009,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23020824,752009,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23020825,752009,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23020826,752009,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23020911,753017,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23020912,753017,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23020913,753010,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23020914,753015,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23020915,753015,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23020916,753016,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23021111,755006,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23021112,755006,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23021113,753018,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23021114,755007,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23021115,753013,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23021116,753013,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23021121,756007,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23021122,756007,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23021123,753018,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23021124,756005,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23021125,753013,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23021126,753013,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23021211,752016,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23021212,752016,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23021213,752011,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23021214,752011,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23021215,752011,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23021216,752011,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23021221,752016,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23021222,752016,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23021223,752003,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23021224,752003,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23021225,752003,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23021226,752003,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23021311,752018,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23021312,752018,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23021313,752003,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23021314,752014,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23021315,752017,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23021316,752014,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23029999,2000035,,-1,330,10,9999999999999.0,36000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,330,0.2,,500099,,0|5|5|5,1
23030211,752010,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030212,752010,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030213,756005,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030214,754016,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030215,754016,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030216,756008,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030311,753004,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030312,753004,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030313,753004,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030314,753004,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030315,753004,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030316,753004,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030321,753005,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030322,753005,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030323,753005,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030324,753005,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030325,753005,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030326,753005,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030411,754001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030412,754001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030413,754001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030414,754001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030415,754001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030416,754001,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030421,754004,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030422,754004,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030423,754004,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030424,754004,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030425,754004,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030426,754004,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030511,753012,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030512,753012,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030513,753006,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030514,753006,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030515,753006,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030516,753010,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030521,753012,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030522,753012,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030523,753003,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030524,753003,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030525,753003,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030526,753010,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030711,754011,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030712,754011,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030713,753001,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030714,753001,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030715,753008,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030716,753008,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030721,754011,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030722,754011,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030723,754006,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030724,754006,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030725,754010,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030726,754010,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030811,754005,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030812,754005,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030813,754009,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030814,754017,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030815,754017,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030816,754007,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030821,754002,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030822,754002,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030823,754009,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030824,754017,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030825,754017,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030826,754003,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030911,753017,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030912,753017,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030913,753018,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030914,753018,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030915,753009,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23030916,753009,,-1,330,10,1600000,24000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23031111,754015,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23031112,754015,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23031113,754010,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23031114,751013,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23031115,752011,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23031116,753013,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23031121,754015,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23031122,754015,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23031123,751014,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23031124,752017,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23031125,753010,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23031126,754010,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23031211,753011,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23031212,753011,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23031213,756001,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23031214,756001,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23031215,756001,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23031216,756001,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23031221,753011,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23031222,753011,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23031223,752007,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23031224,752007,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23031225,752007,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23031226,752007,,-1,330,10,1800000,27000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23031311,753014,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23031312,753014,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23031313,753010,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23031314,753015,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23031315,753015,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23031316,753016,,-1,330,10,2000000,30000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23039999,754012,,-1,330,10,9999999999999.0,36000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,330,0.2,,500099,,5|5|5|5,1
23040211,754011,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23040212,754011,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23040213,754004,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23040214,754004,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23040215,754004,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23040216,754004,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23040311,751003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23040312,751003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23040313,751003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23040314,751003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23040315,751003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23040316,751003,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23040321,751006,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23040322,751006,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23040323,751006,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23040324,751006,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23040325,751006,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23040326,751006,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23040411,754005,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23040412,754005,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23040413,754005,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23040414,754005,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23040415,754005,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23040416,754005,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23040421,754008,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23040422,754008,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23040423,754008,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23040424,754008,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23040425,754008,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23040426,754008,,-1,330,10,1200000,20000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,,
23040511,751012,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23040512,752012,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23040513,752012,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23040514,751016,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23040515,751016,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23040516,752017,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23040521,751012,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23040522,753012,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23040523,753012,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23040524,751016,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23040525,751016,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
23040526,753010,,-1,330,10,1400000,22000,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,,,100303,,5|5|5|5,
